action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,372638,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '27.75', 'le': '0.51', 'lle': '4.77', 'sei': '52.01'}",CHEMBL83658,,CHEMBL83658,8.17,1,http://www.openphacts.org/units/Nanomolar,147852,=,1,1,=,,IC50,nM,,6.761,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,8.17
,,374059,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccccn4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC.CS(=O)(=O)O,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL431850,,CHEMBL95125,6.36,0,http://www.openphacts.org/units/Nanomolar,176903,=,1,1,=,,IC50,nM,,437.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,437.0
,,374061,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL16192,CP-96345,CHEMBL16192,,0,http://www.openphacts.org/units/Nanomolar,176897,~,1,1,~,,IC50,nM,,10000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,374162,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2ccccc2C(=O)N1CC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,,CHEMBL81435,,CHEMBL81435,,0,http://www.openphacts.org/units/Nanomolar,147844,<,1,1,>,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,6.0
,,376802,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,CCOCCn1c(C(=O)C2CCN(CCC3(c4ccccc4)CCN(C(=O)c4cc(OC)c(OC)c(OC)c4)C3)CC2)nc2ccccc21,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL322194,,CHEMBL322194,6.42,0,http://www.openphacts.org/units/Nanomolar,176889,=,1,1,=,,IC50,nM,,381.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,381.0
,,376804,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,NCCc1c[nH]cn1,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL90,HISTAMINE,CHEMBL90,,0,http://www.openphacts.org/units/Nanomolar,176900,~,1,1,~,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,1.0
,,376916,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '22.95', 'le': '0.42', 'lle': '3.29', 'sei': '45.07'}",CHEMBL313189,,CHEMBL313189,7.08,0,http://www.openphacts.org/units/Nanomolar,147856,=,1,1,=,,IC50,nM,,83.18,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,7.08
,,376932,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,,CHEMBL83658,,CHEMBL83658,,0,http://www.openphacts.org/units/Nanomolar,147846,<,1,1,>,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,6.0
,,379672,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CC1(C)CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '28.47', 'le': '0.52', 'lle': '4.99', 'sei': '55.89'}",CHEMBL82714,,CHEMBL82714,8.78,0,http://www.openphacts.org/units/Nanomolar,147842,=,1,1,=,,IC50,nM,,1.66,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,8.78
,,379677,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCCC3)CC21,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '26.59', 'le': '0.48', 'lle': '4.58', 'sei': '54.23'}",CHEMBL316438,,CHEMBL316438,8.52,0,http://www.openphacts.org/units/Nanomolar,147840,=,1,1,=,,IC50,nM,,3.02,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,8.52
,,381042,[],CHEMBL694551,Compound was evaluated for the antagonistic activity against H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(CCN2CCC(C(=O)c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL95051,,CHEMBL95051,7.23,0,http://www.openphacts.org/units/Nanomolar,176911,=,1,1,=,,IC50,nM,,59.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,59.0
,,382575,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)N(CC1CC2c3ccccc3Cc3ccccc3N2O1)C(C)C,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '19.46', 'le': '0.36', 'lle': '1.86', 'sei': '43.41'}",CHEMBL309904,,CHEMBL309904,6.82,0,http://www.openphacts.org/units/Nanomolar,147851,=,1,1,=,,IC50,nM,,151.36,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,6.82
,,383870,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C2(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccccn4)CC3)CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C2)cc1.O=C(O)/C=C/C(=O)O,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL410270,,CHEMBL93519,6.30,0,http://www.openphacts.org/units/Nanomolar,176908,=,1,1,=,,IC50,nM,,500.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,500.0
,,383872,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC.O=C(O)/C=C/C(=O)O,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL330430,,CHEMBL97357,6.91,0,http://www.openphacts.org/units/Nanomolar,176905,=,1,1,=,,IC50,nM,,124.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,124.0
,,383874,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5[nH]4)CC3)(c3ccccc3)C2)cc(OC)c1OC,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL330499,,CHEMBL330499,6.30,0,http://www.openphacts.org/units/Nanomolar,176894,=,1,1,=,,IC50,nM,,500.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,500.0
,,385309,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C2(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C2)cc1OC,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL93556,,CHEMBL93556,6.51,0,http://www.openphacts.org/units/Nanomolar,176910,=,1,1,=,,IC50,nM,,309.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,309.0
,,385316,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(C(=O)O)cc4)CC3)(c3ccccc3)C2)cc(OC)c1OC.Cl,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL537027,,CHEMBL411691,5.47,0,http://www.openphacts.org/units/Nanomolar,176892,=,1,1,=,,IC50,nM,,3420.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,3420.0
,,386972,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN2c3ccccc3Cc3ccccc3C2C1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '32.04', 'le': '0.58', 'lle': '5.39', 'sei': '130.71'}",CHEMBL6437,MIANSERIN,CHEMBL6437,8.47,0,http://www.openphacts.org/units/Nanomolar,147857,=,1,1,=,,IC50,nM,,3.388,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,8.47
,,388500,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)(c3ccc4c(c3)OCO4)C2)cc(OC)c1OC.CS(=O)(=O)O,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL317524,,CHEMBL320002,6.69,0,http://www.openphacts.org/units/Nanomolar,176909,=,1,1,=,,IC50,nM,,204.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,204.0
,,388601,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '19.13', 'le': '0.35', 'lle': '1.99', 'sei': '39.27'}",CHEMBL310018,,CHEMBL310018,6.17,0,http://www.openphacts.org/units/Nanomolar,147853,=,1,1,=,,IC50,nM,,676.08,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,6.17
,,388606,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '24.41', 'le': '0.45', 'lle': '3.69', 'sei': '50.10'}",CHEMBL84293,,CHEMBL84293,7.87,0,http://www.openphacts.org/units/Nanomolar,147855,=,1,1,=,,IC50,nM,,13.49,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,7.87
,,388611,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(N2CCN(CC3CC4c5ccccc5Cc5ccccc5N4O3)CC2)cc1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,,CHEMBL309981,,CHEMBL309981,,0,http://www.openphacts.org/units/Nanomolar,147849,<,1,1,>,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,6.0
,,389835,[],CHEMBL691452,Antagonism of the human histamine H1 receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4CCOc4ccco4)CC3)(c3ccccc3)C2)cc(OC)c1OC,,,CHEMBL1150559,Bioorg Med Chem Lett,1997.0,,CHEMBL329450,,CHEMBL329450,6.35,0,http://www.openphacts.org/units/Nanomolar,176901,=,1,1,=,,IC50,nM,,446.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,446.0
,,389934,[],CHEMBL857171,Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCCC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,,CHEMBL79568,,CHEMBL79568,,0,http://www.openphacts.org/units/Nanomolar,147854,<,1,1,>,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,pIC50,,UO_0000065,,6.0
,,442279,[],CHEMBL694558,Inhibitory concentration against H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,,,CHEMBL1128756,Bioorg Med Chem Lett,1995.0,,CHEMBL603,ZAFIRLUKAST,CHEMBL603,,0,http://www.openphacts.org/units/Nanomolar,43613,>,1,1,>,,IC50,nM,,10000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,450223,[],CHEMBL694555,Compound was tested for its affinity towards histaminergic (H 1) receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1N1CCN(C(=O)COc2ccc3[nH]cc(CCN)c3c2)CC1,,,CHEMBL1128860,Bioorg Med Chem Lett,1995.0,,CHEMBL120055,,CHEMBL120055,,0,http://www.openphacts.org/units/Nanomolar,312115,>,1,1,>,,IC50,nM,,10000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,450238,[],CHEMBL694558,Inhibitory concentration against H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3ccc4ccc(Cl)cc4n3)c2)cc1,,,CHEMBL1128756,Bioorg Med Chem Lett,1995.0,,CHEMBL28902,,CHEMBL28902,,0,http://www.openphacts.org/units/Nanomolar,43612,>,1,1,>,,IC50,nM,,10000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,455490,[],CHEMBL694555,Compound was tested for its affinity towards histaminergic (H 1) receptor,B,,,BAO_0000190,BAO_0000357,single protein format,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4cccc5ccccc45)CC3)cc12,,,CHEMBL1128860,Bioorg Med Chem Lett,1995.0,,CHEMBL160581,,CHEMBL160581,,0,http://www.openphacts.org/units/Nanomolar,312110,>,1,1,>,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,458246,[],CHEMBL694558,Inhibitory concentration against H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3nc4cc(F)ccc4s3)c2)cc1,,,CHEMBL1128756,Bioorg Med Chem Lett,1995.0,,CHEMBL31714,,CHEMBL31714,,0,http://www.openphacts.org/units/Nanomolar,43610,>,1,1,>,,IC50,nM,,10000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,513655,[],CHEMBL697646,Binding affinity against Histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,,,CHEMBL1135009,Bioorg Med Chem Lett,2002.0,,CHEMBL331077,,CHEMBL331077,,0,http://www.openphacts.org/units/Nanomolar,226249,<,1,1,<,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,Log IC50,,UO_0000065,,-6.0
,,521449,[],CHEMBL697646,Binding affinity against Histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135009,Bioorg Med Chem Lett,2002.0,"{'bei': '27.75', 'le': '0.51', 'lle': '4.77', 'sei': '52.01'}",CHEMBL83658,,CHEMBL83658,8.17,1,http://www.openphacts.org/units/Nanomolar,226246,=,1,1,=,,IC50,nM,,6.761,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,Log IC50,,UO_0000065,,-8.17
,,537453,[],CHEMBL697646,Binding affinity against Histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,,,CHEMBL1135009,Bioorg Med Chem Lett,2002.0,"{'bei': '26.24', 'le': '0.51', 'lle': '4.57', 'sei': '54.93'}",CHEMBL315772,,CHEMBL315772,8.63,1,http://www.openphacts.org/units/Nanomolar,226248,=,1,1,=,,IC50,nM,,2.344,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,Log IC50,,UO_0000065,,-8.63
,,552597,[],CHEMBL697646,Binding affinity against Histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC2c3cccnc3Cc3ccccc3N2O1,,,CHEMBL1135009,Bioorg Med Chem Lett,2002.0,"{'bei': '26.34', 'le': '0.48', 'lle': '4.98', 'sei': '27.20'}",CHEMBL331188,,CHEMBL331188,7.78,0,http://www.openphacts.org/units/Nanomolar,226247,=,1,1,=,,IC50,nM,,16.6,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,Log IC50,,UO_0000065,,-7.78
,,906588,[],CHEMBL694557,Inhibition of mepyramine binding to Histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC1OC2(CCN(Cc3ccccc3)CC2)c2ccccc21,,,CHEMBL1135809,J Med Chem,2002.0,,CHEMBL138809,,CHEMBL138809,,0,http://www.openphacts.org/units/Nanomolar,268789,>,1,1,>,,IC50,nM,,10000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,911804,[],CHEMBL694557,Inhibition of mepyramine binding to Histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC1Cc2ccccc2C2(CCN(CCCc3ccccc3)CC2)O1,,,CHEMBL1135809,J Med Chem,2002.0,"{'bei': '14.50', 'le': '0.27', 'lle': '0.94', 'sei': '23.49'}",CHEMBL138458,,CHEMBL138458,5.10,0,http://www.openphacts.org/units/Nanomolar,268773,=,1,1,=,,IC50,nM,,8000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,8.0
,,914564,[],CHEMBL694557,Inhibition of mepyramine binding to Histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC1Cc2ccccc2C2(CCN(Cc3ccccc3)CC2)O1,,,CHEMBL1135809,J Med Chem,2002.0,,CHEMBL141209,,CHEMBL141209,,0,http://www.openphacts.org/units/Nanomolar,268768,>,1,1,>,,IC50,nM,,10000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,949632,[],CHEMBL691451,Inhibition of histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,CHEMBL1134625,J Med Chem,2001.0,"{'bei': '12.03', 'le': '0.23', 'lle': '-0.01', 'sei': '24.54'}",CHEMBL116735,,CHEMBL116735,5.78,0,http://www.openphacts.org/units/Nanomolar,216624,=,1,1,=,,IC50,nM,,1660.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,1660.0
,,949653,[],CHEMBL691451,Inhibition of histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,,,CHEMBL1134625,J Med Chem,2001.0,"{'bei': '12.25', 'le': '0.23', 'lle': '0.16', 'sei': '9.70'}",CHEMBL116463,,CHEMBL116463,6.34,0,http://www.openphacts.org/units/Nanomolar,216610,=,1,1,=,,IC50,nM,,454.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,454.0
,,951011,[],CHEMBL691451,Inhibition of histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,,,CHEMBL1134625,J Med Chem,2001.0,"{'bei': '12.11', 'le': '0.23', 'lle': '0.35', 'sei': '10.78'}",CHEMBL326263,,CHEMBL326263,6.10,0,http://www.openphacts.org/units/Nanomolar,216626,=,1,1,=,,IC50,nM,,795.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,795.0
,,960157,[],CHEMBL691451,Inhibition of histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,,,CHEMBL1134625,J Med Chem,2001.0,"{'bei': '11.00', 'le': '0.21', 'lle': '-0.11', 'sei': '12.81'}",CHEMBL113956,,CHEMBL113956,5.74,0,http://www.openphacts.org/units/Nanomolar,216612,=,1,1,=,,IC50,nM,,1820.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,1820.0
,,962623,[],CHEMBL691451,Inhibition of histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,,,CHEMBL1134625,J Med Chem,2001.0,"{'bei': '15.25', 'le': '0.28', 'lle': '1.89', 'sei': '14.07'}",CHEMBL115280,,CHEMBL115280,6.30,0,http://www.openphacts.org/units/Nanomolar,216628,=,1,1,=,,IC50,nM,,496.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,496.0
,,969079,[],CHEMBL691451,Inhibition of histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,CHEMBL1134625,J Med Chem,2001.0,"{'bei': '11.99', 'le': '0.22', 'lle': '-0.33', 'sei': '24.27'}",CHEMBL117537,,CHEMBL117537,5.71,0,http://www.openphacts.org/units/Nanomolar,216611,=,1,1,=,,IC50,nM,,1930.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,1930.0
,,975325,[],CHEMBL691451,Inhibition of histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,CHEMBL1134625,J Med Chem,2001.0,"{'bei': '11.87', 'le': '0.22', 'lle': '-0.12', 'sei': '17.98'}",CHEMBL325516,,CHEMBL325516,5.89,0,http://www.openphacts.org/units/Nanomolar,216625,=,1,1,=,,IC50,nM,,1280.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,1280.0
,,976543,[],CHEMBL691451,Inhibition of histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,,,CHEMBL1134625,J Med Chem,2001.0,"{'bei': '17.36', 'le': '0.32', 'lle': '3.06', 'sei': '11.58'}",CHEMBL325258,,CHEMBL325258,6.55,0,http://www.openphacts.org/units/Nanomolar,216615,=,1,1,=,,IC50,nM,,280.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,280.0
,,1013956,[],CHEMBL694556,Compound was tested for the binding affinity against histamine H1 receptor by using [3H]mepyramine as radioligand,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,,,CHEMBL1125775,J Med Chem,1991.0,"{'bei': '18.44', 'le': '0.34', 'lle': '2.23', 'sei': '13.73'}",CHEMBL305187,IFENPRODIL,CHEMBL305187,6.00,0,http://www.openphacts.org/units/Nanomolar,195903,=,1,1,=,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,1066777,[],CHEMBL694554,Binding affinity towards histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc([Si]2(c3ccc(F)cc3)CCC(N3CCN(c4ccccc4)CC3)C2)cc1,,,CHEMBL1127235,Bioorg Med Chem Lett,1994.0,,CHEMBL134423,,CHEMBL134423,,0,http://www.openphacts.org/units/Nanomolar,256805,>,1,1,>,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,1086477,[],CHEMBL694554,Binding affinity towards histamine H1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc([Si]2(c3ccc(F)cc3)CCC(N3CCN(c4ccccc4)CC3)C2)cc1,,,CHEMBL1127235,Bioorg Med Chem Lett,1994.0,,CHEMBL134423,,CHEMBL134423,,0,http://www.openphacts.org/units/Nanomolar,256798,>,1,1,>,,IC50,nM,,1000.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,nM,UO_0000065,,1000.0
